les	le	D
remous	remous	N
autour_des	autour_de	P
titres	titre	N
du	de	P+D
groupe	groupe	N
Pinault	Pinault	N
,	,	PONCT
actionnaire	actionnaire	N
majoritaire	majoritaire	A
du	de	P+D
Printemps	Printemps	N
.	.	PONCT

La	le	D
démission	démission	N
de	de	P
M.	m.	N
Jean_-_Jacques	Jean-Jacques	N
Delort	Delort	N
de	de	P
la	le	D
présidence	présidence	N
de	de	P
cette	ce	D
chaîne	chaîne	N
de	de	P
grands	grand	A
magasins	magasin	N
,	,	PONCT
à_la_suite_d'	à_la_suite_de	P
une	un	D
divergence	divergence	N
avec	avec	P
le	le	D
nouveau	nouveau	A
propriétaire	propriétaire	N
,	,	PONCT
M.	m.	N
François	François	N
Pinault	Pinault	N
,	,	PONCT
a	avoir	V
provoqué	provoquer	V
une	un	D
baisse	baisse	N
des	de	P+D
cours	cours	N
des	de	P+D
deux	deux	A
valeurs	valeur	N
phare	phare	N
du	de	P+D
groupe	groupe	N
,	,	PONCT
appelées	appeler	V
bientôt	bientôt	ADV
à	à	P
n'	ne	ADV
en	en	CL
faire	faire	V
plus	plus	ADV
qu'	que	ADV
une	un	PRO
.	.	PONCT

Mardi	mardi	N
l'	le	D
action	action	N
Pinault	Pinault	N
perdait	perdre	V
2	2	D
%	%	N
à	à	P
289,80	289,80	D
francs	franc	N
dans	dans	P
un	un	D
marché	marché	N
étoffé	étoffer	V
de	de	P
73000	73_000	D
titres	titre	N
et	et	C
celle	celui	PRO
du	de	P+D
Printemps	Printemps	N
se	il	CL
dépréciait	déprécier	V
de	de	P
3,9	3,9	D
%	%	N
à	à	P
615	615	D
francs	franc	N
avec	avec	P
75	75	D
titres	titre	N
échangés	échanger	V
.	.	PONCT

La	le	D
décision	décision	N
de	de	P
l'	le	D
Etat	Etat	N
de	de	P
rapprocher	rapprocher	V
Dassault	Dassault	N
de	de	P
l'	le	D
Aérospatiale	aérospatiale	N
pour	pour	P
certaines	certains	D
activités	activité	N
et	et	C
de	de	P
lancer	lancer	V
la	le	D
production	production	N
en_série	en_série	ADV
du	de	P+D
futur	futur	A
avion	avion	N
de	de	P
combat	combat	N
Rafale	Rafale	N
a	avoir	V
été	être	V
bien	bien	ADV
accueillie	accueillir	V
.	.	PONCT

Mercredi	mercredi	N
,	,	PONCT
Dassault	Dassault	N
aviation	aviation	N
s'	il	CL
est	être	V
apprécié	apprécier	V
de	de	P
2,9	2,9	D
%	%	N
à	à	P
355	355	D
francs	franc	N
dans	dans	P
un	un	D
marché	marché	N
peu	peu	ADV
étoffé	étoffer	V
de	de	P
520	520	D
titres	titre	N
.	.	PONCT

Sur	sur	P
le	le	D
second	second	A
marché	marché	N
,	,	PONCT
conformément_à	conformément_à	P
la	le	D
demande	demande	N
des	de	P+D
autorités	autorité	N
boursières	boursier	A
,	,	PONCT
les	le	D
ciments	ciment	N
français	français	A
et	et	C
Paribas	Paribas	N
ont	avoir	V
déposé	déposer	V
une	un	D
OPA	OPA	N
sur	sur	P
la	le	D
totalité	totalité	N
des	de	P+D
actions	action	N
du	de	P+D
groupe	groupe	N
de	de	P
travaux	travail	N
publics	public	A
Guintoli	Guintoli	N
dont	dont	PRO
ils	il	CL
avaient	avoir	V
franchi	franchir	V
sans	sans	P
prévenir	prévenir	V
la	le	D
barre	barre	N
des	de	P+D
33	33	D
%	%	N
du	de	P+D
capital	capital	N
en	en	P
1990	1990	N
.	.	PONCT

Après	après	P
avoir	avoir	V
proposé	proposer	V
mardi	mardi	N
un	un	D
prix	prix	N
de	de	P
890	890	D
francs	franc	N
par	par	P
action	action	N
,	,	PONCT
les	le	D
acquéreurs	acquéreur	N
ont	avoir	V
majoré	majorer	V
le	le	D
lendemain	lendemain	N
leur	son	D
offre	offre	N
,	,	PONCT
la	le	CL
portant	porter	V
à	à	P
956	956	D
francs	franc	N
.	.	PONCT

Stéphane	Stéphane	N
Kélian	Kélian	N
,	,	PONCT
spécialisé	spécialisé	A
dans	dans	P
la	le	D
création	création	N
et	et	C
la	le	D
distribution	distribution	N
de	de	P
chaussures	chaussure	N
féminines	féminin	A
,	,	PONCT
a	avoir	V
décidé	décider	V
de	de	P
consolider	consolider	V
son	son	D
pôle	pôle	N
d'	de	P
actionnaire	actionnaire	N
majoritaire	majoritaire	A
en	en	P
faisant	faire	V
entrer	entrer	V
deux	deux	D
nouveaux	nouveau	A
actionnaires	actionnaire	N
dans	dans	P
son	son	D
tour	tour	N
de	de	P
table	table	N
,	,	PONCT
Epargne	Epargne	N
développement	développement	N
(	(	PONCT
associé	associer	V
au	à	P+D
réseau	réseau	N
des	de	P+D
caisses	caisse	N
d'	de	P
épargne	épargne	N
)	)	PONCT
et	et	C
Louxor	Louxor	N
(	(	PONCT
groupe	groupe	N
Taittinger	Taittinger	N
)	)	PONCT
.	.	PONCT

Stéphane	Stéphane	N
Kélian	Kélian	N
est	être	V
désormais	désormais	ADV
contrôlé	contrôler	V
par	par	P
un	un	D
holding	holding	N
Eska	Eska	N
détenu	détenir	V
à	à	P
66	66	D
%	%	N
par	par	P
la	le	D
famille	famille	N
Kéloglanian	Kéloglanian	N
,	,	PONCT
Epargne	Epargne	N
développement	développement	N
(	(	PONCT
17	17	D
%	%	N
)	)	PONCT
et	et	C
Louxor	Louxor	N
(	(	PONCT
17	17	D
%	%	N
)	)	PONCT
.	.	PONCT

Sur	sur	P
le	le	D
marché	marché	N
au_comptant	au_comptant	ADV
,	,	PONCT
le	le	D
papetier	papetier	N
Sibille	Sibille	N
a	avoir	V
signé	signer	V
une	un	D
convention	convention	N
avec	avec	P
la	le	D
société	société	N
Otso_holding_and_finance_BV	Otso_holding_and_finance_BV	N
(	(	PONCT
Otso	Otso	N
)	)	PONCT
,	,	PONCT
filiale	filiale	N
du	de	P+D
groupe	groupe	N
finlandais	finlandais	A
Alsthom	Alsthom	N
corporation	corporation	N
,	,	PONCT
aux	à	P+D
termes	terme	N
de	de	P
laquelle	lequel	PRO
les	le	D
membres	membre	N
des	de	P+D
deux	deux	A
groupes	groupe	N
se	il	CL
sont	être	V
consentis	consentis	V
un	un	D
droit	droit	N
mutuel	mutuel	A
de	de	P
préférence	préférence	N
en_cas_de	en_cas_de	P
projet	projet	N
de	de	P
cession	cession	N
à	à	P
un	un	D
tiers	tiers	N
des	de	P+D
titres	titre	N
Sibille	Sibille	N
qu'	que	PRO
ils	il	CL
détiennent	détenir	V
ou	ou	C
détiendront	détenir	V
.	.	PONCT

Ensemble	ensemble	ADV
,	,	PONCT
ils	il	CL
possèdent	posséder	V
52	52	D
%	%	N
du	de	P+D
capital	capital	N
de	de	P
Sibille	Sibille	N
et	et	C
62,7	62,7	D
%	%	N
de	de	P
ses	son	D
droits	droit	N
de	de	P
vote	vote	N
.	.	PONCT

Reprise_en_main	reprise_en_main	N
des	de	P+D
entreprises	entreprise	N
par	par	P
leurs	son	D
actionnaires	actionnaire	N
majoritaires	majoritaire	A
,	,	PONCT
protection	protection	N
du	de	P+D
capital	capital	N
des	de	P+D
sociétés	société	N
pour	pour	P
les	il	CL
mettre	mettre	V
à_l'_abri_de	à_l'abri_de	P
prédateurs	prédateur	N
éventuels	éventuel	A
sont	être	V
deux	deux	PRO
des	de	P+D
caractéristiques	caractéristique	N
de	de	P
cette	ce	D
année	année	N
1992	1992	N
.	.	PONCT

La	le	D
troisième	troisième	A
est	être	V
la	le	D
méfiance	méfiance	N
des	de	P+D
actionnaires	actionnaire	N
envers	envers	P
la	le	D
bourse	bourse	N
et	et	C
ses	son	D
aléas	aléa	N
.	.	PONCT

D'_où	d'où	P
l'	le	D
essor	essor	N
des	de	P+D
produits	produit	N
sans	sans	P
risques	risque	N
,	,	PONCT
à	à	P
la	le	D
performance	performance	N
garantie	garantir	V
comme	comme	C
le	le	CL
propose	proposer	V
nombre_de	nombre_de	D
PEA	PEA	N
(	(	PONCT
plan	plan	N
épargne	épargne	N
en	en	P
actions	action	N
)	)	PONCT
.	.	PONCT

Selon	selon	P
la	le	D
banque	banque	N
de	de	P
France	France	N
,	,	PONCT
la	le	D
collecte	collecte	N
à	à	P
fin	fin	N
novembre	novembre	N
est	être	V
estimée	estimer	V
à	à	P
36	36	D
milliards	milliard	N
de	de	P
francs	franc	N
.	.	PONCT

Mais	mais	C
seuls	seul	A
9	9	D
milliards	milliard	N
proviennent	provenir	V
de	de	P
versement	versement	N
en_espèces	en_espèces	ADV
,	,	PONCT
les	le	D
27	27	A
milliards	milliard	N
restants	restant	A
étant	être	V
des	un	D
transferts	transfert	N
de	de	P
portefeuilles	portefeuille	N
.	.	PONCT

Signe	signe	N
que	que	C
même	même	ADV
avec	avec	P
des	un	D
placements	placement	N
garantis	garantir	V
,	,	PONCT
la	le	D
bourse	bourse	N
ne	ne	ADV
fait	faire	V
plus	plus	ADV
recette	recette	N
.	.	PONCT

Les	le	D
chantiers	chantier	N
navals	naval	A
Boel	Boel	N
-	-	PONCT
dernière	dernier	A
grande	grand	A
entreprise	entreprise	N
de	de	P
ce	ce	D
secteur	secteur	N
en	en	P
Belgique	BELGIQUE	N
,	,	PONCT
-	-	PONCT
qui	qui	PRO
avaient	avoir	V
été	être	V
déclarés	déclarer	V
en	en	P
faillite	faillite	N
le	le	D
28	28	A
octobre	octobre	N
,	,	PONCT
ont	avoir	V
été	être	V
repris	reprendre	V
par	par	P
une	un	D
société	société	N
néerlandaise	néerlandais	A
associée	associer	V
à	à	P
une	un	D
belge	belge	N
.	.	PONCT

Le	le	D
groupe	groupe	N
néerlandais	néerlandais	A
Begemann	Begemann	N
(	(	PONCT
Koninkelike	Koninkelike	ET
Begemann	Begemann	ET
Groep	Groep	ET
-	-	PONCT
KBG	KBG	N
)	)	PONCT
et	et	C
la	le	D
société	société	N
holding	holding	N
de	de	P
la	le	D
région	région	N
flamande	flamand	A
Gimvindus	Gimvindus	N
contrôleront	contrôler	V
respectivement	respectivement	ADV
51	51	D
%	%	N
et	et	C
49	49	D
%	%	N
des	de	P+D
chantiers	chantier	N
,	,	PONCT
a	avoir	V
précisé	préciser	V
,	,	PONCT
jeudi	jeudi	N
23	23	A
décembre	décembre	N
,	,	PONCT
M.	m.	N
Luc	Luc	N
Vanden	Vanden	ET
brande	brande	ET
,	,	PONCT
ministre	ministre	N
-	-	PONCT
président	président	N
de	de	P
l'	le	D
exécutif	exécutif	N
de	de	P
la	le	D
région	région	N
flamande	flamand	A
.	.	PONCT

Au_moins	au_moins	ADV
1100	1_100	PRO
des	de	P+D
1831	1_831	D
salariés	salarié	N
seront	être	V
repris	reprendre	V
et	et	C
431	431	D
autres	autre	A
seront	être	V
mis	mettre	V
en	en	P
préretraite	préretraite	N
.	.	PONCT
-	-	PONCT
(	(	PONCT
AFP	AFP	N
)	)	PONCT
.	.	PONCT

Le	le	D
trafic	trafic	N
régulier	régulier	A
des	de	P+D
compagnies	compagnie	N
aériennes	aérien	A
a	avoir	V
augmenté	augmenter	V
,	,	PONCT
dans	dans	P
le	le	D
monde	monde	N
,	,	PONCT
de	de	P
6	6	D
%	%	N
en	en	P
1992	1992	N
par_rapport_à	par_rapport_à	P
1991	1991	N
et	et	C
le	le	D
trafic	trafic	N
international	international	A
a	avoir	V
progressé	progresser	V
à	à	P
lui	lui	PRO
seul	seul	A
de	de	P
11	11	D
%	%	N
,	,	PONCT
selon	selon	P
les	le	D
estimations	estimation	N
publiées	publier	V
le	le	D
24	24	A
décembre	décembre	N
par	par	P
l'	le	D
Organisation	Organisation	N
de	de	P
l'	le	D
aviation	aviation	N
civile	civil	A
internationale	international	A
(	(	PONCT
OACI	OACI	N
)	)	PONCT
.	.	PONCT

L'	le	D
OACI	OACI	N
estime	estimer	V
qu'	que	C
"	"	PONCT
après	après	P
la	le	D
première	premier	A
baisse	baisse	N
de	de	P
l'	le	D
histoire	histoire	N
en	en	P
1991	1991	N
,	,	PONCT
le	le	D
trafic	trafic	N
atteindra	atteindre	V
des	un	D
niveaux	niveau	N
supérieurs	supérieur	A
à	à	P
ceux	celui	PRO
de	de	P
1990	1990	N
"	"	PONCT
.	.	PONCT

-	-	PONCT
(	(	PONCT
AFP	AFP	N
.	.	PONCT
)	)	PONCT

Alors_que	alors_que	C
le	le	D
sommet	sommet	N
d'	de	P
Edimbourg	Edimbourg	N
a	avoir	V
décidé	décider	V
d'	de	P
attribuer	attribuer	V
une	un	D
priorité	priorité	N
aux	à	P+D
pays	pays	N
ne	ne	ADV
comptant	compter	V
pas	pas	ADV
d'	un	D
institutions	institution	N
communautaires	communautaire	A
pour	pour	P
l'	le	D
attribution	attribution	N
des	de	P+D
sièges	siège	N
de	de	P
nouvelles	nouveau	A
instances	instance	N
parmi	parmi	P
lesquelles	lequel	PRO
figure	figurer	V
la	le	D
banque	banque	N
centrale	central	A
européenne	européen	A
(	(	PONCT
le	le	D
Monde	Monde	N
du	de	P+D
15	15	A
décembre	décembre	N
)	)	PONCT
,	,	PONCT
la	le	D
banque	banque	N
de	de	P
France	France	N
vient	venir	V
de	de	P
détacher	détacher	V
,	,	PONCT
pour_la_première_fois	pour_la_première_fois	ADV
,	,	PONCT
l'	le	D
un	un	PRO
de	de	P
ses	son	D
directeurs	directeur	N
auprès_de	auprès_de	P
l'	le	D
Institut	Institut	N
de	de	P
l'	le	D
ECU	écu	N
,	,	PONCT
qui	qui	PRO
a	avoir	V
son	son	D
siège	siège	N
à	à	P
Lyon	LYON	N
,	,	PONCT
l'	le	D
une	un	PRO
des	de	P+D
villes	ville	N
candidates	candidat	N
à	à	P
l'	le	D
accueil	accueil	N
de	de	P
la	le	D
BCE	BCE	N
.	.	PONCT

Pendant	pendant	P
dix	dix	D
mois	mois	N
,	,	PONCT
M.	m.	N
Pierre_-_Etienne	Pierre-Etienne	N
Fournier	Fournier	N
,	,	PONCT
jusqu'_ici	jusqu'ici	ADV
directeur	directeur	N
des	de	P+D
études	études	N
et	et	C
statistiques	statistique	N
monétaires	monétaire	A
et	et	C
financières	financier	A
à	à	P
la	le	D
banque	banque	N
de	de	P
France	France	N
,	,	PONCT
apportera	apporter	V
son	son	D
concours	concours	N
à	à	P
l'	le	D
Institut	Institut	N
,	,	PONCT
qui	qui	PRO
remplit	remplir	V
des	un	D
missions	mission	N
d'	de	P
expertise	expertise	N
,	,	PONCT
de	de	P
conseil	conseil	N
,	,	PONCT
d'	de	P
information	information	N
et	et	C
de	de	P
documentation	documentation	N
et	et	C
organise	organiser	V
,	,	PONCT
mi_-_janvier	mi-janvier	N
,	,	PONCT
ses	son	D
troisièmes	troisièmes	A
entretiens	entretien	N
monétaires	monétaire	A
à	à	P
Lyon	LYON	N
.	.	PONCT

Sous	sous	P
la	le	D
forme	forme	N
d'	de	P
une	un	D
association	association	N
sans	sans	P
but	but	N
lucratif	lucratif	A
,	,	PONCT
l'	le	D
Institut	Institut	N
de	de	P
l'	le	D
ECU	écu	N
disposait	disposer	V
,	,	PONCT
en	en	P
1992	1992	N
,	,	PONCT
d'	de	P
un	un	D
budget	budget	N
de_l'_ordre_de	de_l'ordre_de	P
5	5	D
millions	million	N
de	de	P
francs	franc	N
,	,	PONCT
avec	avec	P
une	un	D
quinzaine	quinzaine	N
de	de	P
salariés	salarié	N
et	et	C
deux	deux	D
filiales	filiale	N
commerciales	commercial	A
.	.	PONCT

[	[	PONCT
né	naître	V
le	le	D
29	29	A
avril	avril	N
1936	1936	N
à	à	P
Rome	ROME	N
,	,	PONCT
M.	m.	N
Pierre_-_Etienne	Pierre-Etienne	N
Fournier	fournier	N
a	avoir	V
accompli	accomplir	V
la	le	D
majeure	majeur	A
part	part	N
de	de	P
sa	son	D
carrière	carrière	N
à	à	P
la	le	D
banque	banque	N
de	de	P
France	France	N
,	,	PONCT
où	où	PRO
il	il	CL
est	être	V
considéré	considérer	V
comme	comme	P
un	un	D
"	"	PONCT
M.	m.	N
Europe	Europe	N
"	"	PONCT
,	,	PONCT
car	car	C
il	il	CL
a	avoir	V
été	être	V
responsable	responsable	A
de	de	P
la	le	D
mission	mission	N
spécialisée	spécialisé	A
de	de	P
l'	le	D
institut	institut	N
d'	de	P
émission	émission	N
,	,	PONCT
de	de	P
1989	1989	N
à	à	P
1992	1992	N
.	.	PONCT

De	de	P
1976	1976	N
à	à	P
1985	1985	N
,	,	PONCT
il	il	CL
a	avoir	V
fait	faire	V
un	un	D
passage	passage	N
à	à	P
la	le	D
direction	direction	N
du	de	P+D
Trésor	Trésor	N
comme	comme	P
chargé_de_mission	chargé_de_mission	N
au	à	P+D
service	service	N
des	de	P+D
affaires	affaire	N
internationales	international	A
.	.	PONCT

]	]	PONCT
Parmi	parmi	P
les	le	D
nouvelles	nouveau	A
émissions	émission	N
internationales	international	A
les	le	D
plus	plus	ADV
réussies	réussi	A
de	de	P
l'	le	D
année	année	N
qui	qui	PRO
s'	il	CL
achève	achever	V
,	,	PONCT
les	le	D
plus	plus	ADV
longues	long	A
continuent	continuer	V
de	de	P
retenir	retenir	V
l'	le	D
attention	attention	N
des	de	P+D
spécialistes	spécialiste	N
.	.	PONCT

Les	le	D
euro_-_emprunts	euro-emprunts	N
de	de	P
vingt	vingt	D
et	et	C
trente	trente	D
ans	an	N
de	de	P
durée	durée	N
,	,	PONCT
lancés	lancer	V
pour	pour	P
le	le	D
compte	compte	N
de	de	P
trois	trois	D
établissements	établissement	N
publics	public	A
-	-	PONCT
la	le	D
Caisse	caisse	N
autonome	autonome	A
de	de	P
refinancement	refinancement	N
,	,	PONCT
la	le	D
SNCF	SNCF	N
et	et	C
Electricité	Electricité	N
de	de	P
France	France	N
,	,	PONCT
-	-	PONCT
ont	avoir	V
beaucoup	beaucoup	ADV
contribué	contribuer	V
au	à	P+D
développement	développement	N
du	de	P+D
marché	marché	N
des	de	P+D
titres	titre	N
en	en	P
francs	franc	N
français	français	A
,	,	PONCT
faisant	faire	V
de	de	P
lui	lui	PRO
une	un	PRO
des	de	P+D
sources	source	N
de	de	P
financement	financement	N
les	le	D
plus	plus	ADV
abondantes	abondant	A
de	de	P
tout	tout	A
l'	le	D
euromarché	euromarché	N
.	.	PONCT

Et	et	C
,	,	PONCT
pour_ce_qui_est_de	pour_ce_qui_est_de	P
l'	le	D
écu	écu	N
,	,	PONCT
malgré	malgré	P
les	le	D
grandes	grandes	A
difficultés	difficulté	N
actuelles	actuel	A
de	de	P
ce	ce	D
compartiment	compartiment	N
,	,	PONCT
qui	qui	PRO
souffre	souffrir	V
des	de	P+D
dissensions	dissension	N
sur	sur	P
la	le	D
construction	construction	N
européenne	européen	A
,	,	PONCT
une	un	D
transaction	transaction	N
continue	continuer	V
de	de	P
susciter	susciter	V
un	un	D
intérêt	intérêt	N
particulier	particulier	A
:	:	PONCT
celle	celui	PRO
du	de	P+D
Trésor	Trésor	N
français	français	A
,	,	PONCT
qui	qui	PRO
viendra	venir	V
à	à	P
échéance	échéance	N
en	en	P
2023	2023	N
.	.	PONCT

Lorsqu'	lorsque	C
un	un	D
marché	marché	N
est	être	V
capable	capable	A
d'	de	P
absorber	absorber	V
des	un	D
obligations	obligation	N
de	de	P
trente	trente	D
ans	an	N
,	,	PONCT
c'	ce	CL
est	être	V
une	un	D
sorte	sorte	N
de	de	P
parachèvement	parachèvement	N
sur	sur	P
le	le	D
plan	plan	N
technique	technique	A
.	.	PONCT

En	en	P
Europe	Europe	N
,	,	PONCT
en_dehors_du	en_dehors_de	P
compartiment	compartiment	N
français	français	A
et	et	C
de	de	P
celui	celui	PRO
de	de	P
l'	le	D
écu	écu	N
,	,	PONCT
il	il	CL
n'	ne	ADV
y	y	CL
avait	avoir	V
guère	guère	ADV
jusqu'_au	jusqu'à	P
début	début	N
de	de	P
décembre	décembre	N
que	que	ADV
celui	celui	PRO
de	de	P
la	le	D
livre	livre	N
sterling	sterling	ET
à	à	P
présenter	présenter	V
cet	ce	D
avantage	avantage	N
.	.	PONCT

Or	or	C
la	le	D
situation	situation	N
est	être	V
en	en	P
train	train	N
d'	de	P
évoluer	évoluer	V
très	très	ADV
rapidement	rapidement	ADV
.	.	PONCT

En	en	P
Belgique	BELGIQUE	N
,	,	PONCT
le	le	D
Trésor	Trésor	N
vient	venir	V
d'	de	P
émettre	émettre	V
un	un	D
emprunt	emprunt	N
de	de	P
vingt	vingt	D
ans	an	N
de	de	P
durée	durée	N
et	et	C
,	,	PONCT
aux	à	P+D
Pays_-_Bas	Pays-Bas	N
,	,	PONCT
le	le	D
ministère	ministère	N
des	des	P+D
finances	finance	N
vient	venir	V
de	de	P
lever	lever	V
des	un	D
fonds	fond	N
à	à	P
trente	trente	D
ans	an	N
.	.	PONCT

Ces	ce	D
pays	pays	N
ont	avoir	V
émis	émettre	V
leurs	son	D
opérations	opération	N
directement	directement	ADV
,	,	PONCT
sans	sans	P
intermédiaires	intermédiaire	N
.	.	PONCT

Ils	il	CL
ont	avoir	V
pu	pouvoir	V
le	le	CL
faire	faire	V
car	car	C
ils	il	CL
y	y	CL
étaient	étayer	V
préparés	préparer	V
,	,	PONCT
ils	il	CL
s'	il	CL
étaient	étayer	V
déjà	déjà	ADV
rapprochés	rapprocher	V
de	de	P
ces	ce	D
échéances	échéance	N
lors_de	lors_de	P
précédentes	précédent	A
transactions	transaction	N
.	.	PONCT

Au_contraire	au_contraire	ADV
,	,	PONCT
les	le	D
longues	long	A
émissions	émission	N
en	en	P
eurofrancs	eurofrancs	N
et	et	C
en	en	P
écus	écu	N
ont	avoir	V
toutes	tout	PRO
vu	voir	V
le	le	D
jour	jour	N
par_le_truchement_d'	par_le_truchement_de	P
un	un	D
consortium	consortium	N
de	de	P
banques	banque	N
réunies	réunir	V
dans_le_but_de	dans_le_but_de	P
prendre	prendre	V
ferme	ferme	ADV
les	le	D
emprunts	emprunt	N
en_question	en_question	A
avant_de	avant_de	P
les	il	CL
offrir	offrir	V
en	en	P
souscription	souscription	N
publique	public	A
.	.	PONCT

L'	le	D
expérience	expérience	N
accumulée	accumuler	V
par	par	P
ces	ce	D
banques	banque	N
,	,	PONCT
françaises	français	A
pour_la_plupart	pour_la_plupart	ADV
,	,	PONCT
sera	être	V
certainement	certainement	ADV
très	très	ADV
utile	utile	A
lorsqu'	lorsque	C
il	il	CL
s'	il	CL
agira	agir	V
de	de	P
développer	développer	V
le	le	D
marché	marché	N
des	de	P+D
fonds	fond	N
d'	de	P
Etat	état	N
allemands	allemand	A
.	.	PONCT

Traditionnellement	traditionnellement	ADV
,	,	PONCT
la	le	D
vie	vie	N
des	de	P+D
emprunts	emprunt	N
de	de	P
la	le	D
République	République	N
fédérale	fédéral	A
ne	ne	ADV
dépasse	dépasser	V
pas	pas	ADV
dix	dix	D
ans	an	N
.	.	PONCT

On	on	CL
s'	il	CL
attend	attendre	V
toutefois	toutefois	ADV
que	que	C
le	le	D
Trésor	Trésor	N
de	de	P
Bonn	Bonn	N
étende	étendre	V
bientôt	bientôt	ADV
la	le	D
limite	limite	N
de	de	P
ses	son	D
nouvelles	nouveau	A
opérations	opération	N
.	.	PONCT

Il	il	CL
pourrait	pouvoir	V
y	y	CL
être	être	V
amené	amener	V
par	par	P
deux	deux	D
sortes	sorte	N
de	de	P
raisons	raison	N
,	,	PONCT
les	le	D
unes	un	PRO
liées	lié	A
à	à	P
des	un	D
considérations	considération	N
pratiques	pratique	A
de	de	P
gestion	gestion	N
,	,	PONCT
les	le	D
autres	autre	PRO
répondant	répondre	V
à	à	P
un	un	D
souci	souci	N
de	de	P
promouvoir	promouvoir	V
le	le	D
rôle	rôle	N
international	international	A
de	de	P
Francfort	FRANCFORT	N
,	,	PONCT
capitale	capitale	N
financière	financier	A
de	de	P
l'	le	D
Allemagne	ALLEMAGNE	N
.	.	PONCT

Un	un	D
élément	élément	N
décisif	décisif	A
à_cet_égard	à_cet_égard	ADV
pourrait	pouvoir	V
être	être	V
la	le	D
nécessité	nécessité	N
d'	de	P
étaler	étaler	V
sur	sur	P
une	un	D
période	période	N
très	très	ADV
espacée	espacé	A
le	le	D
remboursement	remboursement	N
d'	de	P
une	un	D
dette	dette	N
considérable	considérable	A
contractée	contracter	V
en	en	P
quelques	quelque	D
années	année	N
seulement	seulement	ADV
du	de	P+D
fait	fait	N
de	de	P
la	le	D
réunification	réunification	N
des	de	P+D
deux	deux	A
Allemagnes	Allemagnes	N
.	.	PONCT

D'_autre_part	d'autre_part	ADV
,	,	PONCT
il	il	CL
conviendrait	convenir	V
de	de	P
répondre	répondre	V
aux	à	P+D
exigences	exigence	N
des	de	P+D
investisseurs	investisseur	N
internationaux	international	A
,	,	PONCT
qui	qui	PRO
sont	être	V
maintenant	maintenant	ADV
habitués	habituer	V
à	à	P
trouver	trouver	V
dans	dans	P
d'	un	D
autres	autre	A
pays	pays	N
des	un	D
possibilités	possibilité	N
de	de	P
placements	placement	N
beaucoup_plus	beaucoup_plus	ADV
variées	varié	A
.	.	PONCT

Plus	plus	ADV
spécifiquement	spécifiquement	ADV
,	,	PONCT
nombreux	nombreux	A
sont	être	V
ceux	celui	PRO
qui	qui	PRO
,	,	PONCT
outre_-_Rhin	outre-Rhin	N
,	,	PONCT
aimeraient	aimer	V
que	que	C
l'	le	D
Etat	Etat	N
diversifie	diversifie	V
la	le	D
façon	façon	N
dont	dont	PRO
il	il	CL
s'	il	CL
endette	endette	V
afin_de	afin_de	P
favoriser	favoriser	V
sur_place	sur_place	ADV
toute	tout	A
une	un	D
activité	activité	N
financière	financier	A
annexe	annexe	A
comme	comme	P
,	,	PONCT
par_exemple	par_exemple	ADV
,	,	PONCT
celle	celui	PRO
des	de	P+D
transactions	transaction	N
à_terme	à_terme	ADV
.	.	PONCT

Renforcement	renforcement	N
français	français	A
sur	sur	P
le	le	D
marché	marché	N
allemand	allemand	A

Un	un	PRO
des	de	P+D
repères	repère	N
les	le	D
plus	plus	ADV
importants	important	A
de	de	P
tout	tout	A
le	le	D
marché	marché	N
international	international	A
des	de	P+D
capitaux	capital	N
est	être	V
le	le	D
différentiel	différentiel	N
de	de	P
rendement	rendement	N
entre	entre	P
les	le	D
titres	titre	N
français	français	A
et	et	C
allemands	allemand	A
.	.	PONCT

On	on	CL
en	en	CL
prend	prendre	V
la	le	D
mesure	mesure	N
en	en	P
comparant	comparer	V
les	le	D
fonds	fond	N
d'	de	P
Etat	état	N
des	de	P+D
deux	deux	A
pays	pays	N
,	,	PONCT
et	et	C
,	,	PONCT
dans	dans	P
les	le	D
conditions	condition	N
actuelles	actuel	A
qui	qui	PRO
découlent	découler	V
de	de	P
la	le	D
politique	politique	N
d'	de	P
emprunts	emprunt	N
du	de	P+D
gouvernement	gouvernement	N
allemand	allemand	A
,	,	PONCT
on	on	CL
se	il	CL
réfère	référer	V
à	à	P
des	un	D
opérations	opération	N
de	de	P
dix	dix	D
ans	an	N
de	de	P
durée	durée	N
.	.	PONCT

Traditionnellement	traditionnellement	ADV
,	,	PONCT
le	le	D
niveau	niveau	N
de	de	P
l'	le	D
intérêt	intérêt	N
des	de	P+D
obligations	obligation	N
libellées	libeller	V
en	en	P
francs	franc	N
est	être	V
bien_plus	bien_plus	ADV
élevé	élevé	A
qu'	que	C
en	en	P
deutschemarks	deutschemarks	N
.	.	PONCT

L'	le	D
écart	écart	N
s'	il	CL
est	être	V
,	,	PONCT
certes	certes	ADV
,	,	PONCT
beaucoup	beaucoup	ADV
réduit	réduire	V
ces	ce	D
dernières	dernier	A
années	année	N
,	,	PONCT
reflétant	refléter	V
notamment	notamment	ADV
la	le	D
diminution	diminution	N
du	de	P+D
rythme	rythme	N
de	de	P
l'	le	D
inflation	inflation	N
en	en	P
France	FRANCE	N
,	,	PONCT
mais	mais	C
,	,	PONCT
jusqu'_à_présent	jusqu'à_présent	ADV
,	,	PONCT
les	le	D
nombreuses	nombreux	A
